inverter_id,sigma_key,sigma,fallback_sigma
INV 01.02.014,450-650|18-30,0.05877194564280961,0.12203725465125263
INV 01.02.014,450-650|30-45,0.049532389845971844,0.05909096200044332
INV 01.02.014,450-650|45-60,0.08105501932210772,0.085343159973493
INV 01.02.014,450-650|60+,0.06765227182794994,0.07228462437039743
INV 01.02.014,450-650|8-18,0.07091227025655895,0.18183269011939837
INV 01.02.014,650-850|18-30,0.06425330611555798,0.15902162003354112
INV 01.02.014,650-850|30-45,0.04912842939802937,0.08104686135868523
INV 01.02.014,650-850|45-60,0.06921114317230612,0.07958918689178723
INV 01.02.014,650-850|60+,0.09726656662667435,0.1017849294143649
INV 01.02.014,850+|18-30,0.04883254397001051,0.13987822772377745
INV 01.02.014,850+|30-45,0.04669842886202945,0.06673062002958337
INV 01.02.014,850+|45-60,0.05392524455536741,0.07094266182503936
INV 01.02.014,850+|60+,0.06284463923509252,0.05854999629814949
INV 01.03.015,100-250|18-30,0.02387885947097771,0.07136051321914332
INV 01.03.015,100-250|30-45,0.019035275781925085,0.07149839424903531
INV 01.03.015,100-250|45-60,0.015,0.07125992228639176
INV 01.03.015,100-250|60+,0.015,0.0673664286422456
INV 01.03.015,100-250|8-18,0.028505116550608077,0.0662825619660865
INV 01.03.015,250-450|18-30,0.03842369974688662,0.0700468458097912
INV 01.03.015,250-450|30-45,0.03943880608394742,0.06917587346588178
INV 01.03.015,250-450|45-60,0.05076052485428486,0.08101765765037579
INV 01.03.015,250-450|60+,0.04406480218825162,0.06521230971553899
INV 01.03.015,250-450|8-18,0.06383436368990206,0.11925212247323011
INV 01.03.015,450-650|18-30,0.06456132801397753,0.12203725465125263
INV 01.03.015,450-650|30-45,0.040328332977316896,0.05909096200044332
INV 01.03.015,450-650|45-60,0.06604664766892518,0.085343159973493
INV 01.03.015,450-650|60+,0.06220554257268765,0.07228462437039743
INV 01.03.015,450-650|8-18,0.09094669364892864,0.18183269011939837
INV 01.03.015,650-850|18-30,0.05630904160151659,0.15902162003354112
INV 01.03.015,650-850|30-45,0.03613863577035451,0.08104686135868523
INV 01.03.015,650-850|45-60,0.05756797350761837,0.07958918689178723
INV 01.03.015,650-850|60+,0.08002593913285198,0.1017849294143649
INV 01.03.015,850+|18-30,0.015,0.13987822772377745
INV 01.03.015,850+|30-45,0.04151754275387012,0.06673062002958337
INV 01.03.015,850+|45-60,0.036410737462858285,0.07094266182503936
INV 01.03.015,850+|60+,0.05031876593248071,0.05854999629814949
INV 01.03.016,100-250|18-30,0.023756652790334898,0.07136051321914332
INV 01.03.016,100-250|30-45,0.01892855260896197,0.07149839424903531
INV 01.03.016,100-250|45-60,0.015,0.07125992228639176
INV 01.03.016,100-250|60+,0.015,0.0673664286422456
INV 01.03.016,100-250|8-18,0.02726001413341602,0.0662825619660865
INV 01.03.016,250-450|18-30,0.039416978190366915,0.0700468458097912
INV 01.03.016,250-450|30-45,0.03923467918510944,0.06917587346588178
INV 01.03.016,250-450|45-60,0.05031565859688183,0.08101765765037579
INV 01.03.016,250-450|60+,0.04326451499006482,0.06521230971553899
INV 01.03.016,250-450|8-18,0.06373192656607628,0.11925212247323011
INV 01.03.016,450-650|18-30,0.0681962717676686,0.12203725465125263
INV 01.03.016,450-650|30-45,0.040120764196385446,0.05909096200044332
INV 01.03.016,450-650|45-60,0.06658388280134728,0.085343159973493
