year,month,inverter_id,inverter_group,lost_kwh,mean_residual_z,min_residual_z,mean_acute_residual_z,min_acute_residual_z,mean_factor,mean_relative_factor,strong_samples,outage_samples,slow_degradation_samples,fast_degradation_samples,curtailed_samples,error_samples,explained_fault_samples
2019,6,INV 01.04.028,INV 01.04,136.62004623310855,-0.1408949836896321,-12.554350343928972,-0.05063899590143749,-12.410620401068037,0.989574206295477,0.9898261662221647,32,9,6,0,0,10,10
2019,6,INV 01.05.029,INV 01.05,735.7293358623598,-1.3766926064706133,-17.8346470720724,-1.5346859060358857,-18.00965992294358,1.0043199916807584,1.0187028454832088,535,458,0,0,0,515,513
2019,6,INV 01.05.030,INV 01.05,0.0,3.3726167363941433,1.16396216933974,3.613486960430986,1.490380726916916,1.1,1.110543298278145,0,0,0,0,0,0,0
2019,6,INV 01.05.031,INV 01.05,93.29925524459809,-0.02240901481750692,-6.241196957747891,-0.012252323696295019,-6.097170503443918,0.9974281433807833,1.0119532608453081,15,0,3,0,0,0,0
2019,6,INV 01.05.032,INV 01.05,131.6072002667116,-0.066922937954075,-4.916170621615621,-0.024253994309299986,-6.492205514183156,0.9808099021025218,0.9878779316776615,24,0,0,0,0,0,0
2019,6,INV 01.05.033,INV 01.05,799.3638406694417,-1.513178999007098,-15.557698167738794,-1.582210575147326,-15.862245114812726,0.9882595586001255,1.0029958697256096,615,513,6,4129,0,594,593
2019,6,INV 01.05.034,INV 01.05,99.45891266576933,0.014135324529372285,-7.3012668845322874,-0.039034294351608094,-7.287057667296873,1.0043834227987294,1.0046370293343905,22,0,0,4185,0,0,0
2019,6,INV 01.05.035,INV 01.05,108.98000971357611,-0.030676415222116078,-7.2750361222764415,-0.024687016376194425,-7.156792788372705,0.9979359029092607,0.9981860978677132,21,0,1,0,0,0,0
2019,6,INV 01.06.036,INV 01.06,102.71296745794328,-0.07218513209910732,-4.518365525341954,-0.09138510763611483,-6.76895777041346,0.9980077795457698,1.0156242338072887,28,0,3,4335,0,0,0
2019,6,INV 01.06.037,INV 01.06,154.6018257865564,-0.24727784579522433,-4.611714393228384,-0.09154206682952744,-6.496177130992155,0.9833092777831375,1.0006636539785312,21,0,4,4335,0,1,0
2019,6,INV 01.06.038,INV 01.06,173.12499024764404,-0.3178290927501746,-4.3493051593391385,-0.030964126243473666,-5.722022711618547,0.9735220611570998,0.9907046012482889,18,0,14,4337,0,0,0
2019,6,INV 01.06.039,INV 01.06,126.41578171706873,-0.12348621218599273,-4.1123713676819165,0.10386377626448438,-5.154456039608974,0.9783057188176635,0.9955650961615666,12,0,8,0,0,0,0
2019,6,INV 01.06.040,INV 01.06,118.00501462200178,-0.1336799260534407,-4.520749810722607,-0.0023934003015420088,-6.342849228660341,0.987300725250848,1.0047291332600334,23,0,2,4337,0,1,0
2019,6,INV 01.06.041,INV 01.06,80.80473897696221,-0.00432943559715407,-5.382572567800611,-0.017180191528654593,-7.9393536460139185,0.9999243679095579,1.0175754803205865,21,0,0,4337,0,0,0
2019,6,INV 01.06.042,INV 01.06,120.53563304244749,-0.1400203589277006,-4.84387188765833,0.026146604591046004,-6.5854824118623565,0.9847148419276605,1.0020925165809773,19,0,3,0,0,0,0
2019,6,INV 01.06.043,INV 01.06,102.04115654436735,-0.04329931210231219,-4.8840740210233875,0.11385980822167555,-6.335986137451282,0.9843605665949376,1.001727919751971,17,0,6,0,0,0,0
2019,6,INV 01.07.044,INV 01.07,150.85996803464818,-0.2188572543172354,-5.039180173357032,-0.1102780090893727,-6.675730552803851,0.9860452371365828,0.9972864390342239,22,0,3,4337,0,0,0
2019,6,INV 01.07.045,INV 01.07,134.14367469277448,-0.17407957968372564,-5.172471081207951,-0.09272507429606235,-6.108261574988714,0.9892647285277781,1.0005425640327252,26,0,3,4337,0,0,0
2019,6,INV 01.07.046,INV 01.07,158.526401456635,-0.24185311409378968,-17.245417953324672,-0.054982340540175714,-16.798445926354493,0.9797926729285084,0.9909622449693277,29,1,6,0,0,10,1
2019,6,INV 01.07.047,INV 01.07,228.36401299814008,-0.357311520097018,-4.537031158998768,0.049884133410534395,-4.763927563505758,0.9505481723196134,0.9613924706749283,15,0,26,0,0,1,0
2019,6,INV 01.07.048,INV 01.07,125.11681625707422,-0.1068345200310841,-18.523278605440915,0.0021851198350704435,-18.366437570042404,0.9881421174363549,0.99940636161355,32,1,0,4334,0,8,1
2019,6,INV 01.07.049,INV 01.07,110.50674210469766,-0.07563293219426993,-4.231527946642742,-0.049973585169852994,-5.314467741908846,0.9978136502765346,1.0091834253679066,17,0,0,3760,0,1,0
2019,6,INV 01.07.050,INV 01.07,99.38701782475306,-0.015182848468504994,-9.54389737301483,0.0029213346113579654,-9.500412438141858,0.9972349261261462,1.0086057344162482,30,0,0,0,0,1,0
2019,6,INV 01.07.051,INV 01.07,78.37077615221733,0.16665808435169518,-3.7934257839020304,0.06387419429933361,-4.721709331753314,1.0196436096757704,1.0312823668150453,10,0,3,0,0,0,0
2019,6,INV 01.08.052,INV 01.08,66.06087028271799,0.2587707801127475,-4.101452790473294,0.007080515018866107,-5.523331419613959,1.0274245787642988,1.0068273687081675,19,0,0,0,0,1,0
2019,6,INV 01.08.053,INV 01.08,92.77591979505891,-0.0653594980611589,-16.45506318356749,-0.03266964435435205,-16.30804795741521,0.9955249923893935,1.0102039185754548,29,1,0,0,0,10,3
2019,6,INV 01.08.054,INV 01.08,103.11166289976059,-0.10315515959018348,-5.555907546560068,-0.08748618925289489,-5.740893861874754,0.9951328536353752,1.0049611365484605,26,0,2,4263,0,1,0
2019,6,INV 01.08.055,INV 01.08,135.5409567293936,-0.18967605056195402,-13.346265665123765,-0.09850049637201959,-17.992825721217145,0.9876193768680992,0.9973730478479519,33,1,2,4251,0,24,4
2019,6,INV 01.08.056,INV 01.08,140.99002301219318,-0.2117029878194947,-4.599233724973509,-0.0044445146331188,-5.254434496878042,0.9786370210792278,0.9883035658753523,21,0,3,4262,0,1,0
2019,6,INV 01.08.057,INV 01.08,128.0846255385009,-0.14248206252744328,-6.824830755414923,0.0676052842404359,-8.137493698431799,0.9774506499343668,0.9871206431724201,17,0,9,0,0,4,1
2019,6,INV 01.08.058,INV 01.08,110.32234172027678,-0.10497515352161624,-9.331344142160646,-0.05537794085072152,-9.21763209974922,0.9929987732796905,1.0028066361388,35,0,1,0,0,26,2
2019,6,INV 01.08.059,INV 01.08,34.98093302045642,0.4773606392490765,-9.960366835507394,-0.11358556345902776,-10.674022770416743,1.0717910429569217,1.0720195341929797,19,1,0,0,0,2,1
2019,6,INV 01.09.060,INV 01.09,89.59833732479083,-0.020525187135020488,-12.505865354248458,-0.08717428607125907,-12.588633416392634,1.0031422421686988,1.003351009011886,29,0,0,4262,0,1,0
2019,6,INV 01.09.061,INV 01.09,28.340610898546245,-0.18320243655570362,-14.496562023387469,-0.3115686538523086,-16.648322161139376,1.0055533203623936,1.00067214984592,15,2,0,859,0,11,1
2019,6,INV 01.09.062,INV 01.09,116.6635899979912,-0.07348075590627214,-6.751034435419023,-0.024352052394508127,-6.577431640009184,0.9875290479497403,0.9877338353791256,23,0,6,4262,0,0,0
2019,6,INV 01.09.063,INV 01.09,95.00142491675963,-0.021414872918309666,-6.414282731894642,0.02929316118051037,-6.16422509748474,0.9937792852601024,0.9939966157401315,21,0,4,0,0,0,0
2019,6,INV 01.09.064,INV 01.09,102.52608608178454,-0.07729740166578511,-11.940257930067338,-0.09636355989706329,-14.739908591335015,0.9984986133432261,0.9987189288798902,18,1,0,4253,0,5,0
2019,6,INV 01.09.065,INV 01.09,88.95900486330143,0.005395405755704073,-12.947090211732862,-0.012973146172419275,-16.60839339739222,1.0009266364812295,1.0011508963188125,29,1,0,0,0,16,2
2019,7,INV 01.01.001,INV 01.01,179.4644081967089,-0.27267940332968027,-4.435805852102911,-0.08818852846923544,-5.946485276677203,0.9769993349242548,0.9922200729697359,53,0,5,4227,0,3,0
2019,7,INV 01.01.002,INV 01.01,199.98012540553134,-0.3246679460994804,-5.082818092593808,-0.11050640884106676,-6.55652655455476,0.972406590591635,0.9875507352245053,50,0,3,4227,0,0,0
2019,7,INV 01.01.003,INV 01.01,159.80093905140103,-0.18680778572979034,-14.237613871303655,-0.09116145229250615,-19.30685955606205,0.9872022135868864,1.0025679156328162,55,1,1,4219,0,13,3
2019,7,INV 01.01.004,INV 01.01,116.22837260873429,0.06557691882802029,-6.615551019271999,-0.10139208427296581,-8.82061809018107,1.0189422905973207,1.0347979687525195,54,0,0,0,0,9,0
2019,7,INV 01.01.005,INV 01.01,156.51020460587867,-0.1744640558183361,-5.232183710307138,-0.10580089699990931,-6.692596464565601,0.9905023024589076,1.0059269316672692,49,0,4,0,0,1,0
2019,7,INV 01.01.006,INV 01.01,159.83961571778133,-0.16619920390853013,-7.651115768988258,-0.044761399743459634,-11.097577414051015,0.9837225459780676,0.9990436041670919,49,0,1,4218,0,14,2
2019,7,INV 01.01.007,INV 01.01,204.12861456225997,-0.29861295652535935,-5.080931304369249,-0.09550880786958647,-5.604251654836679,0.9746677309828014,0.9898399447898348,41,0,9,0,0,0,0
2019,7,INV 01.02.008,INV 01.02,150.42975120951346,-0.12980184911731266,-5.160491270889121,-0.044018745265765144,-6.193195499445075,0.9882617668497325,1.003660166561886,45,0,0,4227,0,0,0
2019,7,INV 01.02.009,INV 01.02,159.6569422322037,-0.1505954477258766,-5.183621602351124,-0.07000475161693624,-6.358464809497754,0.9881282481783271,1.0035200578189298,51,0,2,4224,0,2,1
2019,7,INV 01.02.010,INV 01.02,180.20760103198145,-0.20992824192421394,-4.942859122353272,-0.07945425692196008,-5.615969058162475,0.9829685273258201,0.9982724173953852,43,0,2,4227,0,0,0
2019,7,INV 01.02.011,INV 01.02,194.4010994121222,-0.21640254512427107,-4.911632798446926,-0.06985092525270448,-5.094030761364211,0.9796521403907616,0.9948945382473571,38,0,9,0,0,4,0
2019,7,INV 01.02.012,INV 01.02,189.31558223150105,-0.23055670009655838,-5.226103356664708,-0.08930244557728785,-5.900870423673503,0.9798107704408755,0.9950713727157116,47,0,1,4227,0,0,0
2019,7,INV 01.02.013,INV 01.02,176.9122957753046,-0.1766559738240075,-5.028055538463541,-0.05959980421115078,-6.365341425800666,0.9846650827720365,0.9999907297360872,53,0,1,0,0,2,1
2019,7,INV 01.02.014,INV 01.02,199.4922383185182,-0.2287758844327718,-13.558204511854981,-0.08396776416703865,-17.375336743438606,0.980675944106972,0.9959458285418876,48,2,4,0,0,12,1
2019,7,INV 01.03.015,INV 01.03,73.04539039410074,-0.1327616741164972,-7.164373542124839,-0.08743236836561233,-6.946018092305265,0.9916788528542183,1.0023145914091565,31,0,4,2171,0,0,0
2019,7,INV 01.03.016,INV 01.03,88.48214544444406,-0.2395370068884464,-7.002843085813092,-0.15877354710162764,-6.73338299116233,0.9862125064791276,0.9967873536456195,33,0,4,2171,0,0,0
2019,7,INV 01.03.017,INV 01.03,1430.4509708077414,-9.423414136025523,-18.93960287504395,-10.01772424703393,-18.4424877684247,0.984432231609369,0.9939250182579688,1483,1109,0,1483,0,1482,1482
2019,7,INV 01.03.018,INV 01.03,125.11032149996842,-0.43012783955488365,-6.108841268412315,-0.20507016810460402,-5.387531962838391,0.9709005941986475,0.9813092214474242,31,0,27,0,0,0,0
2019,7,INV 01.03.019,INV 01.03,78.96428138525722,-0.13582508863075882,-8.127726918170456,-0.08848246990228018,-7.834680851624696,0.9912195391254476,1.0018480972216877,33,0,5,2171,0,0,0
2019,7,INV 01.03.020,INV 01.03,98.7561212566274,-0.26656782171667126,-7.857669574983974,-0.1934832844450088,-7.394525432601762,0.9898717333552434,1.000478593814058,34,0,7,0,0,0,0
2019,7,INV 01.03.021,INV 01.03,79.447892486451,-0.13823519754917185,-7.538464470787327,-0.055255319462120187,-7.287260435617398,0.9904476441236745,1.0036264035960705,36,0,4,0,0,0,0
2019,7,INV 01.04.022,INV 01.04,67.507324402124,-0.02011425251788512,-7.85956468621414,0.003751933763850077,-7.779079512040577,0.9961941967424646,1.0005823633411324,31,0,1,2171,0,0,0
2019,7,INV 01.04.023,INV 01.04,72.64032643583107,-0.06394807017364533,-7.617379572479568,-0.01962974594857038,-8.021848741360188,0.9933529934066458,0.9977284227871887,32,0,0,2171,0,0,0
2019,7,INV 01.04.024,INV 01.04,76.35588047134074,-0.053907636230647205,-7.418682818954135,-0.027090188012579692,-7.385919063552113,0.9967109708673118,1.0011013082029963,37,0,1,2171,0,0,0
2019,7,INV 01.04.025,INV 01.04,95.87325984967998,-0.15110440709048797,-6.648608626175414,-0.11661022661498367,-6.465892419322317,0.9942178877631216,0.9985927707286334,29,0,6,0,0,0,0
2019,7,INV 01.04.026,INV 01.04,1411.8001050857883,-7.934225941818533,-15.505538980945246,-8.53266505363009,-14.881275076403515,0.9931107629990161,1.0041013087820714,1480,1323,0,0,0,1480,1480
2019,7,INV 01.04.027,INV 01.04,78.53070035715967,0.016081869583944804,-8.10528187986924,-0.03833566620561298,-8.269910448915972,1.0061960039321585,1.0030790991946534,33,0,0,0,0,0,0
2019,7,INV 01.04.028,INV 01.04,91.91792040499853,-0.11494176264813218,-7.766637914457301,-0.05641805210462901,-7.591266419508005,0.9909223529309911,0.9878526538908545,37,0,2,0,0,0,0
2019,7,INV 01.05.029,INV 01.05,70.55724852607396,0.03656591188708455,-7.8596019224938285,-0.04041242626104966,-7.943318142663487,1.0082948618946062,1.0193915771063873,39,0,0,0,0,0,0
2019,7,INV 01.05.030,INV 01.05,0.0,3.227326994426206,0.10348804852050902,3.662939570773726,-0.07789704093142072,1.1,1.114508178282218,0,0,0,0,0,0,0
2019,7,INV 01.05.031,INV 01.05,83.45123640211055,-0.06886133258276349,-7.402231148950313,-0.10090834844240934,-7.282527975857942,1.0014834135212036,1.0125018151147294,33,0,0,0,0,0,0
2019,7,INV 01.05.032,INV 01.05,69.61653956160424,-0.005086494480621277,-3.928958708196576,0.09832562952205451,-7.649367551323833,0.9823203023538478,0.9887573482032888,24,0,1,0,0,0,0
2019,7,INV 01.05.033,INV 01.05,1391.1668673136917,-8.009528620172466,-16.215247018584513,-9.225997471957646,-17.064683537083372,0.9877161438399314,1.0000248914904422,1484,1129,0,1484,0,1484,1484
2019,7,INV 01.05.034,INV 01.05,72.73474451669514,0.03406176492953332,-8.284886227455303,-0.011863177937270541,-8.370155659857847,1.0059041220320029,1.0027879017272154,24,0,0,2171,0,0,0
2019,7,INV 01.05.035,INV 01.05,88.78336659694617,-0.07820251816214674,-7.553923088886591,-0.101224251181906,-7.527330622330598,1.0004132088187951,0.9973130238321106,30,0,0,0,0,0,0
2019,7,INV 01.06.036,INV 01.06,104.01709822758436,-0.025693780915732125,-4.74295747773093,-0.03045467131818947,-5.4125553331021745,0.9994860738526341,1.0150596893898327,39,0,3,4227,0,0,0
2019,7,INV 01.06.037,INV 01.06,159.35014553010421,-0.2379307253518782,-4.72304157347906,-0.09652974359095813,-5.916302578166804,0.9831394169698798,0.9984516841383685,39,0,4,4227,0,0,0
2019,7,INV 01.06.038,INV 01.06,182.93225054640448,-0.3242000953312672,-4.496595500958279,-0.07823972209741788,-5.229973133869151,0.9732263067730188,0.9883719041205794,40,0,9,4092,0,0,0
2019,7,INV 01.06.039,INV 01.06,170.7407861389482,-0.22913992995576107,-5.0133405960854,-0.06525761376550372,-5.277002437526338,0.9808128336499159,0.996074578778071,40,0,8,0,0,0,0
2019,7,INV 01.06.040,INV 01.06,132.39548269952545,-0.12214789957617396,-4.330164304170896,-0.020194665985258733,-6.593481188982554,0.9889037244321349,1.0043090038113038,54,0,3,4227,0,2,0
2019,7,INV 01.06.041,INV 01.06,107.32224318219488,-0.01572414526363766,-4.320455334058589,-0.0393406432628356,-6.402787506441358,1.001493738025805,1.0170966636723575,48,0,0,4227,0,0,0
2019,7,INV 01.06.042,INV 01.06,156.42856518903477,-0.21230714707097156,-5.4068824818490935,-0.08932538154899206,-6.224955772149778,0.9853595492746294,1.0006991972562889,49,0,5,0,0,1,0
2019,7,INV 01.06.043,INV 01.06,162.8761305550745,-0.1939307958281708,-5.320495391968942,-0.11042996490332811,-6.398624147749901,0.9885153030610039,1.0039009839551924,39,0,7,0,0,0,0
2019,7,INV 01.07.044,INV 01.07,150.21239617126156,-0.16255805025227985,-4.994616217939878,-0.02109868939036529,-6.816981681393741,0.9828583021193903,0.993988014115605,48,0,5,4227,0,1,0
2019,7,INV 01.07.045,INV 01.07,144.848683396141,-0.14149432652256091,-5.453998819932908,-0.04079366060229813,-6.684066472826906,0.9869838939510522,0.9981620284506206,52,0,5,4227,0,2,1
2019,7,INV 01.07.046,INV 01.07,191.3494655339151,-0.27565611141013996,-5.422941254681535,-0.08291983841002071,-6.992537781849961,0.974702452804105,0.9857442768962449,53,0,4,1208,0,5,0
2019,7,INV 01.07.047,INV 01.07,271.8458324943815,-0.4476231370340645,-5.934426381558915,-0.11548577674212195,-6.396975191555511,0.9528404817814405,0.9636365647814992,31,0,46,0,0,1,0
2019,7,INV 01.07.048,INV 01.07,135.31891091061263,-0.08891770962348573,-14.493268038589845,-0.012423643548541884,-20.268307580733524,0.9906208564618082,1.0018379864678306,41,1,3,4225,0,5,1
2019,7,INV 01.07.049,INV 01.07,131.55646049721392,-0.06856382887126648,-4.735981348426358,-0.048924732574276084,-6.900555919810999,0.9975113707124829,1.008812867555205,37,0,0,3934,0,1,0
2019,7,INV 01.07.050,INV 01.07,129.1745324323548,-0.04024861828335607,-9.421497666925081,-0.02489760704906687,-12.719816511172013,0.9972152131613651,1.0085096528181425,39,0,1,0,0,1,0
2019,7,INV 01.07.051,INV 01.07,126.45472364906007,0.020026050796912158,-4.73967332628391,-0.05999055654092097,-5.999220373029294,1.0154126595529087,1.0269155091663884,30,0,7,0,0,2,0
2019,7,INV 01.08.052,INV 01.08,96.4485354542602,0.1355259821251243,-4.501207714142541,-0.09781073302619195,-5.964886975174691,1.0252629172842302,1.0048168691157786,45,0,0,0,0,2,1
2019,7,INV 01.08.053,INV 01.08,115.93575453061034,-0.07050676287878876,-7.354116984894618,-0.048826409684935713,-9.922980072841137,0.9956135001562274,1.008635801417623,54,0,0,0,0,9,0
2019,7,INV 01.08.054,INV 01.08,108.91480980777521,-0.05148566193742687,-6.2507245661646795,-0.01390227046848808,-6.060049049964466,0.9949949356223479,1.0074314762441527,52,0,0,4227,0,1,0
2019,7,INV 01.08.055,INV 01.08,140.17197166301935,-0.1483868687342292,-10.596818558992963,-0.046081315955640155,-14.261361910764974,0.9861961499550718,0.9985196078562707,52,0,1,4220,0,13,1
2019,7,INV 01.08.056,INV 01.08,156.42290055372953,-0.20386851746880608,-5.046814426465078,-0.06156598037168429,-5.7595526084564215,0.9820649820270735,0.9943396975447701,49,0,1,4227,0,0,0
2019,7,INV 01.08.057,INV 01.08,172.29975797181598,-0.22105172568048917,-4.66190521953825,-0.07700521711512887,-4.85354966415426,0.9806902240831428,0.9929530254943915,43,0,9,0,0,3,0
2019,7,INV 01.08.058,INV 01.08,132.8127751679118,-0.11150783422488478,-8.80672689631088,-0.04918193270423997,-11.746902336065345,0.9905819792991277,1.002964143472815,53,0,2,0,0,8,0
2019,7,INV 01.08.059,INV 01.08,56.32029643328176,0.404935649235006,-3.96393411987164,-0.07594999089871687,-6.606397602856557,1.0630023906546706,1.0642642276511503,41,0,0,0,0,1,0
2019,7,INV 01.09.060,INV 01.09,103.45599206990545,0.01488495162426198,-4.727976151943947,-0.03063787540716916,-6.034686680582638,1.003700144439993,1.0048683848457693,39,0,0,4226,0,2,0
2019,7,INV 01.09.062,INV 01.09,135.67227587112066,-0.06426276388227835,-3.934887081669034,-0.049879749511543385,-5.767793928453423,0.9908321162977201,0.9919873751526859,42,0,2,4227,0,0,0
2019,7,INV 01.09.063,INV 01.09,142.3846329001213,-0.1008260148330055,-4.537329680695644,-0.06758990482308748,-5.479852205219395,0.994173697050904,0.9953326209443126,39,0,3,0,0,1,0
2019,7,INV 01.09.064,INV 01.09,113.7246576963937,-0.013152405080738127,-4.650990626606352,-0.009992899534284796,-5.570849153407372,0.9985229011670985,0.9996856656946094,33,0,0,4227,0,0,0
2019,7,INV 01.09.065,INV 01.09,131.00920247334642,-0.05454187906725857,-7.786335486013237,-0.0611781157064075,-9.894379521185758,0.9990222209202104,1.000185542724172,47,0,1,0,0,11,2
2019,8,INV 01.01.001,INV 01.01,152.2986843744433,-0.27635992457345776,-5.226792517181666,-0.002543673801651551,-6.074236579598477,0.970152383606062,0.9960508129969351,39,0,1,3839,0,1,1
2019,8,INV 01.01.002,INV 01.01,177.41319129283346,-0.352661664269566,-5.099914709775913,-0.03041728012412913,-6.22674551497547,0.9635187033736177,0.9892361708557602,33,0,7,3839,0,1,0
2019,8,INV 01.01.003,INV 01.01,143.24881611369653,-0.21736153712641895,-5.163390065801664,-0.014521435809754808,-6.425863728399861,0.9768527412092571,1.002924459477917,34,0,0,3839,0,1,0
2019,8,INV 01.01.004,INV 01.01,104.03438268753757,-0.0029682752919722374,-7.600857185978448,-0.06018457128281425,-8.083944381196318,1.0056852192930137,1.0325290215532892,35,1,0,0,0,2,1
2019,8,INV 01.01.005,INV 01.01,137.38033977576106,-0.192454694805454,-4.84446417513977,-0.020607354489752476,-6.3373588971856325,0.9807221060560024,1.006901938179949,30,0,2,0,0,1,0
2019,8,INV 01.01.006,INV 01.01,135.67317520015658,-0.1730157854039607,-4.663302367030839,0.02326893777129764,-6.089314301387349,0.9774870501563071,1.0035786602767582,34,0,1,3838,0,1,0
2019,8,INV 01.01.007,INV 01.01,199.51846609351617,-0.38074895008361886,-6.7375681754655075,-0.03589358741098235,-6.853122973904764,0.960109128159824,0.9857318700231771,33,0,18,0,0,2,1
2019,8,INV 01.02.008,INV 01.02,131.5289295185502,-0.1438166253586314,-4.893147628632032,-0.005350711674229472,-6.515669020448368,0.9834333353067453,1.0096824231773707,41,0,0,3838,0,1,0
2019,8,INV 01.02.009,INV 01.02,141.26889523549983,-0.17473680259495744,-4.875650838997198,-0.014666502884224964,-6.400554680077235,0.9806139815952323,1.0067877630062936,37,0,0,3839,0,1,1
2019,8,INV 01.02.010,INV 01.02,168.33565575788086,-0.2580544999044173,-4.908654785512374,-0.030474412424693523,-6.334177580231348,0.9725477644279377,0.9985042796454074,31,0,2,3839,0,2,1
2019,8,INV 01.02.011,INV 01.02,192.9342350886887,-0.29167583439949585,-4.754773950684304,-0.030818785489696483,-5.42508576294636,0.9641966383035964,0.9899291893543601,22,0,15,0,0,1,0
2019,8,INV 01.02.012,INV 01.02,172.74427528124707,-0.27016176023182126,-8.787546670084215,-0.02795177554034956,-9.866333066899257,0.9698675788908033,0.9957515458490395,33,1,5,3839,0,2,1
2019,8,INV 01.02.013,INV 01.02,169.97142007710968,-0.24250776757958087,-4.888220567556364,-0.024988057626246035,-6.009226388445099,0.9732362484857617,0.9992107519512433,34,0,5,0,0,1,0
2019,8,INV 01.02.014,INV 01.02,186.53977814743004,-0.2938849340879284,-5.764449812071657,-0.03165429831202006,-6.119176560942847,0.9680467673688046,0.9938757750103859,34,0,8,0,0,1,0
2019,8,INV 01.03.015,INV 01.03,6.47201118800572,-0.2208458592756177,-3.9612322041295878,-0.16388024293235467,-3.851205415189696,0.9927056135724891,1.0000787581525128,5,0,0,164,0,0,0
2019,8,INV 01.03.016,INV 01.03,8.157526607913109,-0.35075203257374077,-4.256091703085508,-0.18785521298443703,-3.879523289041554,0.9818074999539101,0.9890995001569813,5,0,3,164,0,0,0
2019,8,INV 01.03.017,INV 01.03,8.675987688382703,-0.37850731397275605,-4.59623106461231,-0.417044005687181,-4.546368821007791,1.0,1.0074281215845926,0,0,0,164,0,0,0
2019,8,INV 01.03.018,INV 01.03,10.985501797637243,-0.5121866185405632,-4.139269096405057,-0.09666641836330926,-3.238339343640975,0.9543771825928483,0.961466068962274,2,0,2,0,0,0,0
2019,8,INV 01.03.019,INV 01.03,6.8703963933897505,-0.21989025640592114,-4.021341504457733,-0.164313403216948,-4.171909312966915,0.9926692709387148,1.0000423091664612,4,0,0,164,0,0,0
2019,8,INV 01.03.020,INV 01.03,8.50740186914455,-0.3535910151479758,-4.433162478094482,-0.1192851711932984,-3.3297548680151703,0.9771930195671085,0.9844509250545308,5,0,3,0,0,0,0
2019,8,INV 01.03.021,INV 01.03,7.581472851864992,-0.2624012837012968,-4.118742837430982,-0.14723489514649907,-3.8564391810099856,0.9887137116273966,1.0115426513381778,6,0,0,0,0,0,0
2019,8,INV 01.04.022,INV 01.04,6.256230711931466,-0.12750856165929322,-3.9664800307906183,-0.16406715553027926,-4.229900999377099,1.0028632538911824,1.0053397711751488,4,0,0,164,0,0,0
2019,8,INV 01.04.023,INV 01.04,7.001517551000529,-0.1875695052230902,-4.471809272971419,-0.15578082591721795,-4.6119855891019075,0.9957601531372623,0.9982184918581677,4,0,0,164,0,0,0
2019,8,INV 01.04.024,INV 01.04,6.8889209001947656,-0.1760056168586472,-3.506107861149636,-0.18373461910658073,-3.6931156842998543,0.9993137344425203,1.0017815081418324,5,0,0,164,0,0,0
2019,8,INV 01.04.025,INV 01.04,7.939514557713011,-0.22959552616027576,-3.130155350228505,-0.09654467101670182,-2.8618726687930107,0.9830302111388518,0.9854574716630804,0,0,2,0,0,0,0
2019,8,INV 01.04.026,INV 01.04,8.467676507744342,-0.10608958419400888,-3.2958636812456676,-0.14591098970880212,-3.370546370374804,1.0,1.0074398094579986,0,0,0,0,0,0,0
2019,8,INV 01.04.027,INV 01.04,6.280934845451044,-0.04222160562342997,-3.026511275862971,-0.12593583890042678,-3.083189904342286,1.0078564647521226,1.0041771656617509,3,0,0,0,0,0,0
2019,8,INV 01.04.028,INV 01.04,7.545109373036909,-0.19630774575835744,-3.483874558886416,-0.15935155634936182,-3.4155940994157756,0.9942840203902408,0.9906541085251345,5,0,1,0,0,0,0
2019,8,INV 01.05.029,INV 01.05,5.744343140405218,-0.026169309549758817,-3.543506243383814,-0.14199053753718005,-3.7030760121270374,1.0105531245443227,1.025479945896905,5,0,0,0,0,0,0
2019,8,INV 01.05.030,INV 01.05,0.0,3.229838772668831,0.8954057195616578,3.5854112061316132,0.9548990226138085,1.1,1.1142766155644386,0,0,0,0,0,0,0
2019,8,INV 01.05.031,INV 01.05,6.3680727303241875,-0.10801664750109663,-2.7601873931754395,-0.09929972847719344,-3.0133161548113354,0.9977339825560804,1.0124714199831761,1,0,1,0,0,0,0
2019,8,INV 01.05.032,INV 01.05,5.164859436992936,-0.016470104464850012,-1.591800252812822,-0.011851604734542907,-3.1253123597719457,0.9905648577079114,0.9974940605834252,1,0,0,0,0,0,0
2019,8,INV 01.05.033,INV 01.05,1.5713583527005244,0.14383608237265388,-2.664178695781437,0.15735462268977587,-2.961983734633841,1.0,1.0147049999264373,0,0,0,65,0,0,0
2019,8,INV 01.05.034,INV 01.05,4.821427686657713,0.04891983504295108,-2.7058640190731267,-0.049478887427756094,-2.8757112759582473,1.0112568414480148,1.0075559079711058,0,0,0,157,0,0,0
2019,8,INV 01.05.035,INV 01.05,6.327645627318934,-0.08973794183099044,-3.3341456569122334,-0.0956837661545129,-3.2982252022013503,0.9994845560155736,0.995826360846357,2,0,1,0,0,0,0
2019,8,INV 01.06.036,INV 01.06,80.74292608250047,-0.006950786123653856,-4.736269967242135,-0.009263295913305719,-6.4970766206671895,1.000150608496007,1.0268511041326203,34,0,0,3839,0,0,0
2019,8,INV 01.06.037,INV 01.06,142.51706592402627,-0.26489953206985634,-9.449170819308778,-0.04612771666342026,-7.649867200658023,0.9761544449681802,1.0022070705131758,35,0,2,3839,0,0,0
2019,8,INV 01.06.038,INV 01.06,167.75397754528018,-0.35501994708721063,-5.041997131831472,-0.030633684904137905,-6.449719023933387,0.965524412344702,0.9912942566638401,32,0,6,3839,0,0,0
